sample_id,num_forms,num_inputs,num_iframes,num_ext_links,num_ext_scripts,has_password_field,has_meta_redirect,script_content_ratio,favicon_mismatch,has_auto_submit,input_submit_ratio,num_unique_ext_domains
809,0,0,0,0,1,0,0,0.2123469930814263,0,0,0.0,1
810,0,0,0,9,4,0,0,0.04963600264725347,0,0,0.0,4
811,1,4,1,0,1,1,0,0.10087388067752724,0,0,4.0,1
812,0,0,0,1,0,0,0,0.0,0,0,0.0,1
813,0,0,0,1,2,0,0,0.07595467897608058,1,0,0.0,3
814,1,3,0,0,0,1,0,0.36561264822134387,0,0,3.0,0
815,1,3,0,0,0,1,0,0.36561264822134387,0,0,3.0,0
816,0,0,0,20,0,0,0,0.13283718317770132,0,0,0.0,1
817,1,3,0,4,0,0,0,0.07037190653947187,1,0,3.0,1
818,0,2,0,0,0,1,0,0.0,1,0,2.0,0
819,2,2,0,0,1,0,0,0.0,1,0,1.0,1
820,0,2,0,2,1,0,0,0.17015392015392014,0,0,2.0,3
821,1,2,0,1,0,1,0,0.0,0,0,2.0,1
822,0,2,0,0,0,0,0,0.0,1,0,2.0,0
823,0,2,0,0,1,0,0,0.0,0,0,1.0,1
824,0,0,0,1,24,0,0,0.09427089764168416,1,0,0.0,2
825,1,1,0,1,30,0,0,0.013282816533173807,1,0,1.0,2
826,0,0,0,1,28,0,0,0.009788467405674768,1,0,0.0,2
827,0,0,0,1,31,0,0,0.006604453288503105,1,0,0.0,2
828,1,4,0,1,1,0,0,0.0,0,0,4.0,2
829,0,0,0,1,2,0,0,0.07621052631578948,1,0,0.0,3
830,1,1,0,1,28,0,0,0.009379948836642709,1,0,1.0,2
831,0,0,1,0,2,0,0,0.09182676652556171,0,0,0.0,1
832,0,0,1,0,21,0,0,0.14597375533196574,1,0,0.0,1
833,0,0,0,1,22,0,0,0.08268882672371236,1,0,0.0,2
834,0,2,3,0,2,0,0,0.0027754714743209582,1,0,2.0,2
835,0,0,0,1,2,0,0,0.0652958152958153,1,0,0.0,3
836,3,16,0,21,13,1,0,0.07124098268009707,0,0,16.0,6
837,1,6,0,4,0,0,0,0.11956964044468317,0,0,6.0,3
838,2,39,3,5,20,1,0,0.5233300912173707,1,0,19.5,8
839,1,7,0,0,0,1,0,0.03996823716251985,0,0,7.0,0
840,32,151,3,4,4,0,0,0.09104184237490155,0,1,5.033333333333333,6
841,1,5,0,6,16,0,0,0.10360621115641758,0,1,5.0,5
842,3,21,0,0,5,0,0,0.003869380451800492,0,1,10.5,2
843,1,2,0,0,0,1,0,0.0,0,0,2.0,0
844,0,0,0,1,0,0,0,0.0,0,0,0.0,1
845,1,2,0,0,0,1,0,0.0,0,0,2.0,0
846,0,0,0,10,0,0,0,0.0,1,0,0.0,1
847,1,9,0,0,0,1,0,0.0,0,0,9.0,0
848,0,0,0,1,2,0,0,0.06784107946026986,1,0,0.0,3
849,0,0,0,0,2,0,0,0.03148373630196556,1,0,0.0,2
850,0,0,0,3,0,0,0,0.13993635640413685,0,0,0.0,3
851,1,2,0,0,0,1,0,0.0,0,0,2.0,0
852,1,2,0,0,0,1,0,0.0,0,0,2.0,0
853,1,6,0,1,0,1,0,0.1471100278551532,0,0,6.0,1
854,1,7,0,1,26,0,0,0.21980566286188583,0,0,7.0,3
855,1,8,1,0,9,0,0,0.25811469459711706,0,0,8.0,3
856,1,4,2,5,2,0,0,0.3881853516989378,0,0,4.0,5
857,1,9,1,0,8,0,0,0.24202639538080836,1,0,9.0,3
858,0,2,1,2,2,0,0,0.04475830515217824,0,0,2.0,2
859,0,0,0,0,1,0,0,0.14256325858876776,0,0,0.0,1
860,0,2,1,96,23,0,0,0.5894605605895318,1,0,2.0,24
861,1,2,0,0,1,0,0,0.0756136484535299,0,0,2.0,1
862,1,8,0,0,0,1,1,0.19779149074374797,0,0,8.0,0
863,1,8,0,8,7,0,0,0.03420060597519729,1,0,8.0,5
864,0,0,0,11,0,0,0,0.49640685461580986,0,0,0.0,7
865,2,0,0,0,0,0,0,0.13133940182054615,1,0,0.0,0
866,2,3,5,1,5,0,0,0.024375833024169725,0,0,3.0,3
867,1,1,0,0,0,0,0,0.33793313069908815,0,0,1.0,0
868,1,13,0,0,0,1,0,0.0,0,0,13.0,0
869,1,3,0,0,0,0,0,0.1276004821044909,0,0,3.0,0
870,0,0,0,0,0,0,1,0.024300441826215022,0,0,0.0,0
871,1,1,0,0,0,0,0,0.33795367499544043,0,0,1.0,0
872,0,0,0,1,0,0,0,0.07142802241301123,0,0,0.0,1
873,0,0,0,1,1,0,0,0.010559886605244508,0,0,0.0,2
874,1,5,0,0,0,1,0,0.1850217842466224,0,0,5.0,0
875,1,6,0,0,3,1,1,0.29995896594173166,0,0,6.0,1
876,0,0,3,19,6,0,0,0.21298341432071002,1,0,0.0,4
877,0,1,0,2,1,0,0,0.05275485166183359,0,0,1.0,2
878,0,0,0,15,0,0,0,0.28574888473948606,0,0,0.0,2
879,0,0,0,0,0,0,0,0.0,0,0,0.0,0
880,1,3,0,0,0,1,0,0.0,0,0,3.0,0
881,1,2,0,0,0,1,0,0.20141342756183744,0,0,2.0,0
882,1,0,1,3,21,0,0,0.4954452302261393,0,0,0.0,5
883,1,2,0,4,20,0,0,0.7076080043234817,1,0,2.0,4
884,1,6,0,1,0,1,0,0.6875663206459054,1,0,6.0,1
885,2,38,2,4,0,1,0,0.08543612159745678,0,1,38.0,2
886,1,3,0,0,0,1,0,0.0,0,0,3.0,0
887,1,5,0,4,0,1,0,0.0,1,0,5.0,2
888,0,0,0,1,23,0,0,0.06283137302699739,1,0,0.0,2
889,0,0,0,1,23,0,0,0.09717050192558643,1,0,0.0,2
890,0,0,0,1,2,0,0,0.03168212847890776,1,0,0.0,3
891,0,0,0,1,2,0,0,0.0586139896373057,1,0,0.0,3
892,0,0,0,3,0,0,0,0.06199460916442048,1,0,0.0,3
893,2,8,0,0,0,0,0,0.0,0,0,4.0,0
894,1,2,0,2,27,0,0,0.3369840019715334,1,0,2.0,4
895,1,8,1,0,9,0,0,0.25527332398892344,0,0,8.0,3
896,2,2,0,3,9,0,0,0.1734338747099768,1,0,2.0,3
897,2,2,0,3,9,0,0,0.19037258484194208,1,0,2.0,3
898,0,0,0,2,1,0,0,0.043077177873468035,0,0,0.0,3
899,2,2,0,5,9,0,0,0.1713558823359736,1,0,2.0,4
900,1,8,0,0,0,1,1,0.19779149074374797,0,0,8.0,0
901,1,8,1,0,9,0,0,0.3713174898696747,0,0,8.0,3
902,1,8,1,0,9,0,0,0.25879887772134813,0,0,8.0,3
903,0,1,0,21,0,0,0,0.03819827776551115,0,0,1.0,2
904,0,0,0,1,2,0,0,0.03926247288503254,1,0,0.0,3
905,0,0,0,1,2,0,0,0.07466996699669967,1,0,0.0,3
906,0,2,0,2,1,1,0,0.6413725490196078,1,0,2.0,2
907,1,6,0,19,3,0,0,0.08892862949113965,0,0,6.0,13
908,2,9,1,0,10,0,0,0.2743236317535673,0,0,9.0,4
909,0,0,0,0,1,0,0,0.06740347774830534,0,0,0.0,1
910,0,2,0,9,0,1,0,0.0,0,0,2.0,2
911,1,9,0,4,10,0,0,0.23432090159172766,1,0,9.0,3
912,0,0,0,0,29,0,0,0.007196934292924572,1,0,0.0,1
913,0,2,0,0,2,0,0,0.0,0,0,2.0,1
914,2,2,3,6,10,0,0,0.1189706507868992,0,0,2.0,9
915,3,21,2,41,15,0,0,0.3909291991615149,0,0,5.25,28
916,0,0,1,56,4,0,0,0.35816471939955535,0,0,0.0,12
917,2,38,2,4,0,1,0,0.08543612159745678,0,1,38.0,2
918,1,3,2,3,36,0,0,0.18499701645213537,1,0,3.0,4
919,1,3,5,9,11,0,0,0.20690896005757467,0,0,3.0,7
920,0,2,0,0,0,0,0,0.0,0,0,2.0,0
921,1,2,1,23,0,1,0,0.15117444061004118,0,0,2.0,1
922,1,2,1,23,0,1,0,0.15117444061004118,0,0,2.0,1
923,1,2,1,23,0,1,0,0.15117444061004118,0,0,2.0,1
924,0,0,1,10,1,0,0,0.33185219831618334,0,0,0.0,2
925,0,0,0,19,1,0,0,0.011392885939341313,0,0,0.0,20
926,0,0,0,19,1,0,0,0.011392885939341313,0,0,0.0,20
927,1,2,0,6,22,0,0,0.5017984219145452,1,0,2.0,7
928,1,2,0,0,7,1,0,0.9853368307980848,0,0,2.0,5
929,2,6,0,0,0,0,0,0.0,0,0,3.0,0
930,2,6,0,0,0,0,0,0.0,0,0,3.0,0
931,1,3,0,0,2,0,0,0.018936420722135007,1,0,3.0,2
932,0,10,0,0,0,1,0,0.0006515506906437321,0,0,10.0,0
933,0,0,0,3,1,0,0,0.0,0,0,0.0,3
934,1,3,0,0,0,1,0,0.0,0,0,3.0,0
935,1,3,0,2,0,1,0,0.0,0,0,3.0,2
936,1,2,0,1,20,0,0,0.6415125882617913,1,0,2.0,3
937,2,8,0,0,0,0,0,0.0,0,0,4.0,0
938,1,2,0,0,0,1,0,8.968609865470852e-05,1,0,2.0,0
939,1,4,0,8,0,0,0,0.0,0,0,4.0,2
940,0,0,0,1,10,0,0,0.010432968179447054,1,0,0.0,2
941,0,0,2,8,3,0,0,0.015409086390297247,0,0,0.0,9
942,0,0,3,8,3,0,0,0.0151826819473014,0,0,0.0,9
943,0,0,0,0,0,0,0,0.021742345806833308,0,0,0.0,0
944,0,2,0,0,0,0,0,0.0,0,0,2.0,0
945,1,2,0,0,2,1,0,0.0,0,0,2.0,2
946,1,2,0,0,0,0,0,0.07697101900903708,0,0,2.0,0
947,0,1,0,0,2,1,0,0.3813429988553987,0,0,1.0,2
948,3,17,0,82,0,1,0,0.014835646630380686,0,0,5.666666666666667,10
949,3,6,0,5,0,0,0,0.0954938979868572,0,1,3.0,5
950,0,0,0,10,0,0,0,0.003986464562184212,0,0,0.0,8
951,1,8,1,0,9,0,0,0.30620964059748224,0,0,8.0,3
952,2,2,0,12,0,0,0,0.0,0,0,2.0,2
953,0,2,0,0,0,0,0,0.005264219813276106,0,0,2.0,0
954,2,4,0,0,0,0,0,0.0,0,0,2.0,0
955,1,2,0,3,18,0,0,0.733524623695791,1,0,2.0,4
956,0,1,1,1,0,0,0,0.0,0,0,1.0,1
957,0,0,0,4,0,0,0,0.0,0,0,0.0,2
958,0,0,0,0,0,0,0,0.304973037747154,0,0,0.0,0
959,1,2,0,1,19,0,0,0.5591842450999354,1,0,2.0,3
960,0,2,0,2,1,1,0,0.6413725490196078,1,0,2.0,2
961,0,2,0,2,1,1,0,0.6413725490196078,1,0,2.0,2
962,1,2,0,1,19,0,0,0.5608743718592965,1,0,2.0,3
963,1,2,0,1,19,0,0,0.5678760313454281,1,0,2.0,3
964,0,0,1,115,16,0,0,0.08358290823322911,1,0,0.0,15
965,0,0,1,136,13,0,0,0.02199451882626076,1,0,0.0,15
966,1,8,1,0,9,0,0,0.30467135179826377,0,0,8.0,3
967,0,0,2,63,35,0,0,0.08806836949797907,1,0,0.0,15
968,0,2,1,50,2,0,0,0.057343346472747046,0,0,2.0,3
969,0,1,0,0,0,0,0,0.0,0,0,1.0,0
970,1,2,0,0,2,1,0,0.0,0,0,2.0,2
971,0,2,0,0,0,0,0,0.0,0,0,2.0,0
972,0,2,0,0,0,0,0,0.0,0,0,2.0,0
973,0,2,0,0,0,0,0,0.0,0,0,2.0,0
974,0,2,0,0,1,1,0,0.0,0,0,2.0,1
975,0,0,0,0,0,0,0,0.0,1,0,0.0,0
976,0,2,0,0,1,1,0,0.0,0,0,2.0,1
977,0,2,0,0,0,0,0,0.0,1,0,2.0,0
978,0,0,0,0,0,0,0,0.0,0,0,0.0,0
979,1,7,0,0,0,0,0,0.0,0,0,7.0,0
980,0,0,0,0,0,0,0,0.0,0,0,0.0,0
981,2,8,0,0,0,0,0,0.0,0,0,4.0,0
982,0,2,0,0,0,0,0,0.0,0,0,2.0,0
983,4,8,0,0,0,0,0,0.0,0,0,4.0,0
984,0,2,0,2,1,1,0,0.6413725490196078,1,0,2.0,2
985,2,15,1,11,3,1,0,0.5981579167713305,1,1,15.0,4
986,2,15,1,11,3,1,0,0.5981679338178651,1,1,15.0,4
987,3,10,2,13,8,1,0,0.2392782086650557,0,0,3.3333333333333335,13
988,1,2,0,13,0,0,0,0.05154965211891208,0,0,2.0,1
989,12,7,1,5,0,0,0,0.03751987281399046,0,0,3.5,5
